age,sex,zagran_passport,driver_license,credit_sum,family_status,children_dependents,work_experience,income,additional_income,additional_income_type,car_price,from
50,2,1,1,406,1,1,12,188,52,1,4800,46
45,2,0,1,661,1,1,6,197,67,2,0,3
72,1,0,0,154,1,3,12,195,7,1,0,38
38,2,0,1,0,1,2,6,36,31,1,1273,13
22,2,0,1,2372,2,0,2,22,31,4,0,23
77,1,1,1,453,2,0,42,159,8,7,3006,46
72,2,1,0,104,3,2,43,173,8,8,0,47
70,1,0,1,265,2,0,30,32,20,9,0,29
21,2,1,1,126,1,2,2,143,42,5,3145,20
42,1,1,1,174,1,0,23,26,705,2,16082,8
45,1,0,0,355,3,3,12,20,12,7,0,4
43,2,1,0,1416,1,3,20,165,14,5,0,50
70,2,1,0,336,1,2,43,79,94,8,0,23
19,2,0,1,147,1,2,0,130,48,5,4094,47
75,2,1,1,214,2,0,56,193,3,7,6468,28
26,2,1,0,3005,1,1,2,387,10,7,0,38
57,2,1,1,3185,2,0,30,131,44,9,4375,51
66,2,0,0,609,1,1,22,72,33,9,0,16
40,1,0,0,156,2,0,18,122,37,2,0,5
58,1,0,1,816,2,0,10,59,99,8,5530,47
55,2,0,1,2766,1,3,23,141,7,7,0,46
22,1,0,1,0,3,1,3,113,61,7,0,23
20,1,0,0,380,1,2,1,81,4,6,0,1
19,2,0,1,0,2,0,0,78,36,3,3876,34
45,1,0,0,835,2,0,11,67,42,5,0,27
18,1,0,0,194,1,1,0,149,30,5,0,31
46,1,1,1,858,2,0,17,122,97,4,7008,23
23,2,0,1,1376,2,0,2,168,18,3,3720,18
29,1,1,0,4768,1,1,5,132,52,2,0,2
31,2,0,1,404,1,0,8,177,35,4,6784,17
43,2,1,0,718,1,2,22,128,23,1,0,49
37,1,0,0,0,2,0,12,33,34,7,0,24
71,1,0,1,557,1,0,2,116,21,5,0,5
71,1,0,1,243,2,0,18,126,17,8,0,15
49,2,0,1,584,1,3,12,60,20,4,0,23
20,1,0,0,853,2,0,0,31,45,2,0,31
71,1,0,0,897,1,0,48,27,24,7,0,0
55,2,1,0,458,3,2,15,57,21,1,0,29
35,1,0,1,195,1,0,4,134,78,4,0,38
50,1,0,1,3490,3,0,7,191,92,9,4811,19
40,1,0,1,573,2,0,7,85,34,1,2975,4
33,1,1,0,4874,2,0,12,24,72,3,0,10
35,2,1,1,105,1,0,14,102,41,1,3003,6
59,1,0,1,755,1,1,35,26,38,1,1408,26
46,2,0,0,4759,1,1,8,20,3,2,0,38
48,1,1,0,284,4,1,0,97,5,4,0,42
48,2,0,1,0,2,0,8,182,37,2,4818,50
42,2,0,1,378,1,0,11,79,19,8,1372,10
41,2,0,1,3458,2,0,6,172,12,8,0,42
55,1,0,0,214,1,1,36,65,43,7,0,22
71,2,0,0,814,1,0,14,35,30,2,0,21
38,2,0,0,1516,4,0,8,94,20,7,0,38
19,1,1,0,606,1,1,0,60,68,1,0,46
48,2,0,0,0,2,0,14,74,5,4,0,17
59,2,0,0,531,3,1,31,190,42,9,0,48
34,1,0,1,974,3,2,3,128,0,1,4608,32
46,2,1,0,0,1,1,19,57,77,1,0,23
48,1,1,1,4080,1,0,13,20,20,3,1200,40
64,2,0,1,0,3,0,2,97,19,4,0,47
52,1,1,1,279,1,1,28,191,46,6,0,41
64,1,0,1,604,1,1,20,83,9,8,2484,7
80,1,1,1,77,1,0,25,60,39,9,2376,6
19,2,1,0,0,1,0,0,166,32,8,0,11
29,2,0,1,122,1,2,4,76,28,7,3120,13
66,1,0,0,146,2,0,6,42,87,1,0,19
41,2,1,0,4270,3,1,10,144,98,8,0,38
47,1,1,1,388,1,3,27,149,30,8,5012,1
74,1,0,1,990,3,3,4,48,21,6,1587,40
77,1,0,1,521,1,1,16,170,38,4,0,9
58,2,0,0,0,1,3,35,171,77,9,0,46
61,1,1,1,177,4,1,31,103,87,8,0,31
70,2,1,0,583,1,3,19,158,29,6,0,36
69,1,1,1,725,2,0,35,150,24,9,4176,26
40,2,1,0,792,3,0,14,71,1,6,0,6
26,1,1,0,1225,3,3,3,33,28,4,0,24
61,2,0,1,642,2,0,11,147,41,9,0,25
63,2,0,0,888,1,0,31,73,30,8,0,17
36,2,0,0,2062,2,0,10,50,66,8,0,1
19,2,0,0,0,2,0,0,79,11,7,0,16
30,1,1,1,812,1,1,4,86,6,6,0,12
78,2,0,1,0,3,3,18,98,41,6,0,17
75,1,0,1,582,3,0,9,126,13,9,0,8
62,1,0,0,695,2,0,16,80,75,5,0,1
51,2,0,1,0,3,0,19,24,12,2,684,15
89,1,0,1,0,1,3,30,101,79,4,3420,6
65,1,1,1,758,1,1,23,23,42,1,0,41
25,1,1,0,599,3,0,1,88,38,9,0,25
80,2,0,0,909,3,3,18,29,88,1,0,5
49,2,0,0,259,2,0,12,164,10,7,0,20
39,2,1,0,0,2,0,12,91,39,4,0,21
41,2,0,1,770,1,1,5,72,70,8,4118,1
64,2,0,1,659,2,0,15,139,62,2,3015,29
33,1,1,1,0,1,0,12,158,19,7,3186,27
38,2,0,1,67,3,1,18,179,3,5,0,37
68,1,0,1,0,2,0,15,44,18,3,1364,8
46,1,0,1,402,1,0,5,34,93,7,1905,20
36,2,0,1,976,1,3,4,124,74,9,0,2
67,2,1,1,70,2,0,38,120,39,8,0,15
26,2,0,0,0,2,0,4,41,19,5,0,20
49,1,1,1,4519,1,0,26,71,22,7,0,48
23,2,1,0,903,1,0,1,25,7,2,0,19
47,2,1,1,199,3,2,21,33,804,6,30132,28
19,1,0,1,328,1,1,0,44,27,7,1349,26
35,1,1,1,154,4,1,5,151,37,1,3196,2
49,1,0,1,982,1,2,2,85,64,1,3129,34
54,1,1,0,541,2,0,1,110,12,5,0,24
75,2,0,1,322,1,1,33,200,12,3,5936,16
44,1,0,0,195,4,1,2,72,13,6,0,8
53,2,0,1,706,1,2,9,23,65,9,0,45
61,1,0,1,0,1,1,19,24,58,7,0,28
48,1,0,1,533,1,1,8,27,26,2,0,48
76,1,0,1,53,1,3,45,93,89,1,0,43
76,1,0,1,438,1,1,35,61,26,4,2262,7
48,2,1,1,227,1,3,20,200,47,2,4940,29
45,1,1,1,136,1,0,8,139,5,5,4608,12
58,1,1,1,412,2,0,11,49,29,4,0,30
48,1,1,0,284,3,3,8,54,45,4,0,42
60,2,1,0,0,1,0,39,101,15,8,0,47
56,1,0,0,2887,1,0,27,99,8,5,0,6
47,2,0,1,237,1,1,23,109,40,4,0,37
37,1,1,1,540,3,2,15,183,15,4,2772,26
33,1,0,1,533,4,0,1,64,37,6,0,5
29,1,1,1,86,3,1,10,114,19,5,1995,2
57,2,0,0,613,2,0,23,89,7,8,0,21
37,1,0,0,58,2,0,10,198,0,4,0,5
29,2,1,1,321,3,1,4,129,16,4,2320,32
75,1,1,0,188,3,3,0,59,38,2,0,25
52,2,0,1,539,2,0,22,23,10,3,0,28
20,1,0,0,2294,2,0,1,131,11,9,0,29
30,2,1,1,410,3,1,8,104,21,1,0,41
73,2,1,1,3949,1,0,52,186,11,4,7092,31
26,2,0,0,698,3,0,5,174,11,3,0,30
71,2,0,1,431,2,0,3,88,40,4,4224,41
45,1,0,1,0,1,2,16,129,8,3,3699,10
18,1,0,1,966,2,0,0,103,10,6,1695,32
64,1,0,0,56,1,0,11,61,34,1,0,18
42,2,0,0,0,2,0,9,105,37,2,0,49
47,1,0,1,495,2,0,20,135,45,4,0,5
69,2,0,1,405,1,3,6,89,45,9,2680,15
55,1,0,1,150,2,0,21,50,90,4,0,41
31,2,0,0,326,4,3,9,38,0,8,0,3
32,1,1,1,122,2,0,6,174,11,3,0,37
31,2,1,1,0,4,3,10,197,47,3,5612,39
75,1,0,1,781,1,2,54,54,17,2,2414,14
34,1,1,1,3472,2,0,13,124,78,8,4242,42
56,2,0,0,637,2,0,4,134,3,3,0,3
65,2,0,1,929,4,0,14,195,28,6,4906,43
53,1,0,0,148,1,0,0,73,75,3,0,25
61,1,0,1,599,1,0,29,155,49,8,0,18
63,1,0,1,613,1,3,28,93,16,4,1635,35
57,2,0,1,4110,1,1,37,62,39,8,3535,38
75,2,0,0,488,1,3,44,64,6,4,0,47
44,2,0,1,811,1,0,18,181,29,1,0,4
38,1,0,0,912,1,1,4,73,20,3,0,10
77,1,0,0,461,2,0,23,80,4,2,0,47
62,1,0,0,945,2,0,17,40,65,4,0,28
65,1,0,0,77,4,1,42,37,79,5,0,39
45,1,0,0,370,1,0,20,79,50,6,0,42
39,1,0,0,0,1,2,20,177,62,8,0,37
27,1,0,0,953,1,3,2,100,81,6,0,4
65,2,0,1,84,3,0,33,35,31,7,1980,29
61,1,1,0,969,3,1,25,76,83,1,0,28
27,2,0,0,870,1,2,7,169,31,1,0,9
56,2,0,1,884,1,1,2,71,33,4,1768,21
43,2,1,1,4388,1,0,5,29,26,1,0,4
44,2,0,0,257,3,1,16,178,30,1,0,50
19,1,1,0,0,3,3,0,191,4,2,0,19
53,2,1,1,0,1,1,30,85,35,2,0,5
71,2,0,0,4770,3,1,46,55,68,4,0,0
31,1,1,1,166,3,3,2,97,40,1,0,40
73,2,0,1,653,1,1,27,90,78,4,2352,0
67,1,1,0,586,3,2,48,76,12,2,0,16
42,1,1,0,0,2,0,4,58,22,6,0,12
78,1,1,1,732,4,3,33,105,21,6,0,13
27,2,0,1,1843,2,0,0,197,59,4,0,29
64,1,1,0,742,2,0,20,151,78,8,0,25
76,2,1,0,0,2,0,45,180,4,7,0,16
46,1,1,1,750,4,1,23,74,87,2,0,34
63,2,0,1,822,1,2,0,41,39,1,0,14
20,2,1,1,766,2,0,1,103,16,2,0,48
22,1,0,0,552,4,2,3,53,21,4,0,37
38,2,0,0,70,3,0,10,59,2,5,0,12
63,1,1,1,924,2,0,34,83,729,5,0,45
64,1,1,1,668,1,1,16,33,82,7,1380,5
34,1,0,1,0,3,2,5,69,5,6,1554,3
52,2,0,0,188,1,2,19,89,2,2,0,4
34,2,1,1,182,2,0,14,91,40,1,3668,19
32,1,0,0,334,4,0,5,175,17,4,0,50
40,1,1,1,4969,2,0,2,24,42,7,0,30
32,1,1,1,158,1,0,11,68,29,5,0,12
43,1,1,0,1508,1,0,5,71,13,8,0,27
63,2,0,1,470,2,0,36,174,30,1,0,3
43,2,1,0,339,2,0,23,69,2,3,0,35
49,1,0,1,0,1,2,16,117,50,8,0,12
61,2,0,1,399,4,3,33,59,6,7,0,50
20,2,0,0,2272,1,3,1,90,45,5,0,14
61,2,0,1,3625,1,2,9,185,1,4,6696,7
73,1,0,0,901,2,0,3,175,15,3,0,16
40,1,1,0,990,2,0,9,55,28,8,0,48
73,1,0,1,2190,4,3,12,30,38,9,1632,50
39,2,0,1,454,1,3,4,67,395,4,6006,32
72,1,1,1,704,1,3,3,158,60,6,7194,23
76,2,0,0,770,2,0,43,46,10,7,0,1
27,1,1,1,864,2,0,1,187,41,9,7752,8
60,2,0,0,0,3,2,0,30,74,5,0,47
64,1,1,0,791,1,1,44,26,73,8,0,27
23,1,0,1,818,1,0,4,37,29,4,1320,49
21,1,0,1,850,1,2,0,39,18,4,0,49
65,1,0,0,734,3,3,37,142,71,5,0,11
23,1,0,0,794,3,0,2,105,36,3,0,46
38,2,0,1,700,1,2,6,116,24,6,0,23
60,1,0,0,690,1,0,9,60,24,2,0,47
53,2,0,1,0,3,1,1,61,51,6,0,5
64,2,0,0,400,3,3,34,40,13,8,0,48
59,2,0,1,421,1,1,23,149,10,8,0,3
44,1,0,0,706,1,3,9,29,45,9,0,14
52,1,1,0,881,1,1,17,80,34,6,0,26
33,1,1,1,149,2,0,13,161,98,2,9324,28
48,2,1,1,566,3,1,6,136,38,9,0,38
50,2,1,1,946,1,2,5,185,23,3,7280,32
79,2,0,1,508,3,0,26,34,14,9,0,50
24,1,0,1,337,1,0,1,92,25,3,0,36
37,1,1,0,466,1,0,2,72,28,2,0,17
25,1,0,0,0,2,0,4,20,18,2,0,46
36,2,1,1,669,2,0,2,182,91,9,5460,47
27,2,1,0,368,1,0,6,108,35,8,0,10
64,1,0,0,908,2,1,28,144,27,8,0,13
44,2,0,0,914,1,1,21,34,7,1,0,24
52,1,1,1,955,1,2,17,101,71,1,0,32
24,1,0,1,584,1,0,4,29,24,8,0,28
53,1,0,1,431,3,2,2,38,13,3,969,25
55,1,0,1,240,1,2,34,176,40,9,4536,51
21,2,0,1,527,1,3,1,154,19,3,2422,29
22,2,0,0,658,2,0,2,62,17,7,0,4
28,1,0,1,990,1,3,4,46,7,5,0,23
58,1,1,1,373,2,0,26,143,3,8,4818,47
45,2,1,0,130,1,2,17,57,64,6,0,48
39,1,0,1,939,1,2,2,73,32,5,0,7
34,2,0,1,683,1,0,3,25,9,4,0,14
32,1,0,1,839,2,0,6,54,22,5,1140,36
25,1,1,0,507,1,3,1,37,5,6,0,32
41,2,1,0,3133,2,0,11,138,3,5,0,6
59,2,1,1,524,1,1,3,185,39,3,0,5
56,1,1,1,144,1,3,19,121,18,5,2224,31
77,2,0,1,102,4,0,50,120,35,2,0,38
64,2,0,0,990,1,1,27,84,59,4,0,9
59,2,1,0,90,2,0,24,148,39,4,0,28
71,2,0,1,941,4,0,39,79,31,7,3960,45
41,1,0,1,274,2,0,7,82,31,1,0,46
35,2,0,1,918,3,3,0,95,24,8,0,45
30,1,1,1,421,2,0,0,37,37,2,0,19
34,1,1,1,961,1,1,2,27,17,4,0,28
62,2,0,0,131,3,1,13,175,41,6,0,14
33,1,0,1,227,1,2,11,197,1,7,3366,18
30,2,0,0,591,1,1,0,23,45,7,0,42
42,1,0,1,896,1,1,3,82,86,2,0,31
80,2,0,1,790,2,0,32,89,43,3,0,24
56,2,0,1,0,1,1,13,52,1,2,1537,9
20,2,1,0,821,1,0,1,98,7,7,0,17
73,2,1,1,579,3,1,18,79,86,2,4125,9
88,2,0,1,207,4,1,54,109,17,5,0,26
87,2,1,1,830,2,0,30,154,16,2,3570,47
38,2,0,1,3657,4,2,10,101,2,7,0,35
61,1,1,1,83,4,2,1,43,20,4,1323,9
39,2,1,1,623,2,0,4,77,3,8,0,41
69,2,1,1,580,1,0,4,193,92,3,8550,21
45,2,0,1,965,4,3,16,186,70,3,5376,34
33,2,0,1,590,4,1,13,190,15,2,0,14
79,2,1,0,0,1,3,13,71,96,4,0,15
76,1,0,1,824,1,1,45,86,74,5,4320,1
65,2,1,1,132,1,0,17,83,54,7,3151,28
20,2,0,1,406,2,0,0,69,21,2,1800,40
36,2,0,1,289,1,1,7,57,7,6,1792,12
53,2,1,1,534,1,3,4,33,36,8,1035,38
73,1,0,1,130,2,0,52,37,40,7,0,44
23,2,0,1,72,1,3,0,188,52,8,3840,44
60,2,1,1,148,3,1,31,173,79,6,0,21
52,1,0,1,122,1,3,13,163,45,2,5616,32
54,2,0,1,435,1,0,6,38,58,7,0,25
18,2,0,1,421,1,1,0,83,28,7,1998,16
57,2,0,1,0,1,2,35,47,58,1,0,33
34,1,1,1,163,2,0,7,72,0,2,2448,12
25,1,1,1,3521,1,0,1,188,59,4,5187,12
43,1,0,1,326,1,2,20,47,4,4,1428,42
31,1,0,1,906,2,0,8,43,47,6,0,2
80,2,0,0,0,2,0,54,52,22,2,0,30
64,2,1,0,1904,1,1,27,195,17,8,0,45
25,2,1,0,2381,1,0,6,149,52,6,0,37
71,1,0,1,267,1,3,4,69,45,8,0,11
39,2,1,0,0,1,0,10,152,9,5,0,30
38,2,0,1,628,1,3,6,99,4,6,0,38
44,2,1,1,1153,2,0,6,137,7,7,1728,45
59,2,1,1,2742,1,3,27,110,11,3,3751,5
71,1,0,1,163,2,0,15,164,37,2,4824,39
74,1,0,1,948,1,1,3,51,84,9,2160,17
26,1,0,1,440,3,0,6,139,0,1,0,49
69,2,0,0,554,4,0,35,86,1,2,0,2
72,2,1,1,292,1,0,25,123,18,7,3807,29
66,1,0,0,355,1,1,20,188,0,9,0,0
53,1,1,0,402,1,2,9,162,51,5,0,27
39,2,1,1,0,1,0,6,55,9,3,2176,40
83,2,0,0,117,4,1,8,196,39,3,0,11
79,2,0,1,87,1,0,22,82,43,3,4125,43
73,1,1,0,236,2,0,32,146,45,2,0,50
20,1,1,1,818,1,0,1,194,8,5,0,20
69,1,0,1,958,2,0,30,163,54,7,5859,19
68,1,0,0,638,3,3,8,91,6,2,0,50
67,1,1,1,736,1,3,47,91,47,3,2346,24
39,1,0,0,605,1,3,2,78,73,6,0,38
53,2,1,1,815,1,0,31,68,176,1,2928,24
39,2,0,1,792,4,1,17,72,26,2,0,27
29,2,1,1,2604,1,1,6,180,61,4,5543,26
41,2,0,1,2084,1,0,5,90,10,2,2200,2
24,2,0,1,4837,1,0,4,45,11,4,728,10
29,1,1,1,698,1,1,10,34,30,6,1920,50
59,1,0,0,360,1,3,15,82,6,2,0,23
65,2,1,1,300,1,1,3,65,64,7,1935,39
20,2,0,0,438,3,0,0,112,3,3,0,7
27,1,0,0,425,3,3,1,51,8,4,0,10
77,1,0,1,3122,1,0,7,73,41,2,1368,11
78,1,0,1,135,1,0,17,41,83,4,0,15
52,2,0,1,443,2,0,31,94,24,7,0,5
32,2,0,1,610,2,0,4,172,20,5,5376,33
74,2,0,0,558,1,0,52,22,24,2,0,27
45,1,0,0,102,1,2,20,184,3,6,0,18
57,2,1,1,189,2,0,34,100,80,5,6480,49
35,1,0,1,714,1,2,5,57,0,1,1710,44
50,1,1,1,0,2,0,14,172,0,3,0,1
20,2,0,0,1973,2,0,1,91,48,5,0,3
46,1,0,1,0,1,1,9,115,79,8,2522,31
37,1,1,1,2468,1,0,0,89,37,1,2520,46
72,2,0,1,0,4,3,1,194,61,7,3825,21
40,1,1,1,196,2,0,12,49,13,7,0,18
19,1,1,1,518,2,0,0,154,49,5,0,41
85,1,0,0,1032,4,0,0,136,64,4,0,27
33,2,1,1,852,1,0,13,174,44,2,0,35
29,1,0,0,797,3,3,9,89,31,9,0,42
26,1,0,1,307,2,0,3,45,4,5,0,6
59,2,1,1,395,1,0,16,104,89,4,4053,8
31,2,1,1,690,3,2,11,36,42,6,1560,35
46,2,0,1,101,1,2,8,52,95,3,3087,51
22,2,1,0,4488,3,0,1,22,16,8,0,23
53,1,0,1,0,2,0,6,196,38,4,3510,11
76,1,0,1,855,2,0,13,113,40,8,2907,33
24,2,1,1,0,1,3,2,47,23,1,1120,51
77,1,1,1,873,2,0,31,23,22,6,1620,2
77,2,0,0,352,2,0,34,71,92,7,0,20
42,1,1,0,1745,3,3,3,123,79,8,0,26
82,2,0,0,4261,1,0,48,78,72,8,0,29
72,1,0,0,473,1,2,10,59,24,7,0,44
54,1,0,0,962,1,0,20,98,5,8,0,13
20,2,1,0,691,1,1,1,110,30,1,0,39
28,2,0,0,0,1,0,8,63,42,9,0,12
51,1,0,1,515,2,0,20,73,164,1,8532,39
62,2,1,1,320,1,2,41,63,35,2,2352,22
49,2,1,1,0,2,0,16,81,20,9,2121,9
74,1,0,0,0,3,0,44,50,52,3,0,26
62,2,1,1,1930,3,1,1,136,46,4,5096,26
23,2,0,1,2965,1,3,0,80,11,1,2912,2
36,2,0,0,0,1,3,17,177,37,8,0,13
45,2,0,0,811,1,0,11,44,15,5,0,17
70,1,1,0,264,1,3,10,78,45,7,0,29
40,2,1,0,712,1,0,5,81,16,7,0,22
46,2,1,0,659,1,3,26,84,30,6,0,6
77,1,1,1,2359,4,2,20,30,10,2,0,17
31,1,1,0,0,1,0,9,193,6,7,0,42
29,2,0,1,0,1,1,4,57,13,5,0,19
56,2,1,1,492,2,0,22,79,78,8,5652,45
48,2,0,1,2798,2,0,4,181,5,5,0,33
57,1,0,0,189,1,3,29,88,17,3,0,8
30,2,0,1,348,1,1,10,57,77,7,0,9
76,1,0,1,336,1,3,41,115,21,4,3264,14
45,1,1,1,284,1,0,7,52,67,5,0,38
31,2,1,0,885,1,2,8,174,65,5,0,43
40,1,0,1,725,1,0,20,136,6,2,0,26
59,2,1,0,712,1,1,8,95,6,6,0,45
58,1,1,0,609,1,1,14,105,7,2,0,12
33,2,1,1,952,2,0,0,138,87,3,4725,13
66,1,0,0,186,2,0,26,95,77,7,0,0
29,1,0,1,290,1,3,7,58,86,9,4896,20
39,1,0,1,887,1,2,7,38,1,6,1248,45
35,1,1,1,624,3,1,0,104,32,9,2312,50
44,1,0,1,257,2,0,18,134,93,5,0,42
80,2,1,1,293,1,0,34,139,28,3,4843,23
25,2,0,1,1262,3,1,4,86,51,5,0,12
71,2,0,1,361,4,3,9,132,83,9,7095,49
39,1,0,1,478,1,0,14,52,28,2,0,23
42,2,0,1,1345,1,2,6,46,24,4,0,19
23,1,0,1,925,4,1,0,20,36,6,1288,11
79,1,1,1,471,1,2,44,76,44,1,0,20
40,1,1,1,146,2,0,19,60,43,6,2472,40
63,2,1,0,73,1,0,34,138,5,2,0,19
80,2,0,0,150,2,0,15,80,11,4,0,15
42,1,1,1,0,1,0,10,75,24,1,0,44
49,1,0,1,948,2,0,2,82,14,4,0,41
26,2,1,1,4351,4,3,4,80,40,7,0,47
37,1,0,0,430,1,0,8,197,22,3,0,38
52,2,1,0,937,1,1,15,67,20,7,0,45
40,1,1,1,1273,4,0,7,53,27,6,2400,43
34,1,1,1,261,2,0,2,38,77,6,0,18
83,2,1,1,645,2,0,14,153,29,8,0,22
56,2,1,1,2916,2,0,3,25,21,9,782,44
35,2,0,1,112,3,3,13,83,98,1,0,5
25,2,1,1,165,1,2,2,20,35,1,1815,35
41,2,0,1,943,2,0,1,44,25,2,1035,20
37,2,0,1,199,1,0,18,129,26,1,0,6
24,1,0,1,303,1,1,4,33,20,2,1802,15
31,1,0,1,1306,3,1,2,105,37,6,0,18
41,2,1,0,789,1,1,15,94,0,6,0,41
72,2,0,0,637,1,3,44,24,2,2,0,22
34,2,0,0,118,2,0,1,74,4,8,0,8
21,1,0,0,4369,1,0,0,41,94,6,0,43
48,2,1,0,0,1,2,24,197,16,8,0,15
69,2,0,1,329,2,0,6,133,24,7,2041,37
54,1,0,1,432,1,0,33,139,21,2,0,26
32,1,1,1,939,1,3,5,101,43,9,2736,35
42,1,1,0,671,1,3,16,164,20,9,0,3
69,2,1,0,3415,1,1,42,91,34,2,0,46
37,1,1,0,256,2,0,8,76,30,4,0,5
67,2,0,1,0,4,0,35,43,19,9,1116,38
67,2,0,0,363,1,2,21,43,40,7,0,25
19,1,0,1,954,1,1,0,195,2,4,0,51
35,2,0,1,493,4,3,9,184,12,4,0,12
57,1,0,0,868,2,0,36,173,19,7,0,24
38,2,0,0,488,1,1,4,125,68,4,0,20
26,2,0,0,360,2,0,1,93,51,7,0,37
72,1,1,0,1928,1,1,18,130,0,4,0,40
60,1,1,1,297,1,2,33,177,2,3,0,10
73,2,0,1,728,3,0,48,41,32,7,0,14
58,1,0,0,1265,2,0,26,138,69,4,0,51
75,2,1,1,54,2,0,41,87,563,7,0,8
46,2,0,0,0,3,0,27,174,15,9,0,36
88,1,0,1,429,1,2,20,171,96,6,0,29
30,1,1,0,0,3,0,0,189,57,5,0,12
59,2,0,1,741,3,1,25,105,28,6,0,28
43,2,1,1,671,1,1,19,25,15,6,480,47
64,1,1,0,0,3,3,14,127,39,9,0,31
72,2,1,1,90,1,0,1,29,17,6,0,46
46,1,1,1,884,2,0,13,122,6,8,0,16
53,1,0,0,0,1,3,16,81,22,9,0,5
38,2,1,0,0,1,0,17,186,25,4,0,42
88,2,0,0,523,1,0,42,54,13,1,0,13
49,1,0,1,356,2,0,19,105,30,1,0,21
71,2,1,0,388,4,0,7,148,11,4,0,3
48,1,0,0,0,2,0,22,156,25,7,0,36
40,1,1,1,743,2,0,11,41,14,3,0,21
90,2,0,0,4084,2,0,0,45,2,5,0,4
18,1,1,1,1933,1,0,0,83,7,2,0,43
31,2,1,1,425,2,0,5,171,76,9,0,32
40,1,0,0,0,2,0,12,22,26,1,0,1
19,2,0,1,0,1,3,0,47,9,9,0,25
79,1,0,1,3123,4,0,31,91,24,4,3680,10
76,1,0,1,87,1,2,0,144,20,3,0,7
45,2,0,1,256,3,3,24,135,5,8,0,26
70,2,1,0,192,1,1,41,175,15,2,0,34
70,2,0,1,512,2,0,6,130,29,7,4134,24
64,2,0,0,600,3,1,13,27,98,9,0,0
64,1,0,1,342,1,1,27,84,36,1,4320,43
72,1,0,1,879,1,1,39,154,13,6,0,26
73,2,0,1,653,1,0,27,58,13,7,0,21
69,1,0,1,254,1,1,38,56,6,4,1240,30
77,1,0,0,281,1,2,21,28,17,5,0,10
55,2,1,0,2226,1,2,35,99,20,1,0,25
45,1,1,0,582,4,1,4,192,24,1,0,28
52,1,1,0,238,3,0,13,66,64,4,0,3
54,2,0,0,708,3,0,7,49,20,1,0,31
62,1,1,1,0,1,3,38,124,5,6,0,4
60,1,1,1,142,2,0,13,200,41,8,0,0
47,2,1,1,2790,1,1,15,162,38,1,5000,4
68,2,0,1,717,3,1,35,118,34,6,1976,41
56,2,0,0,2642,2,0,9,80,45,4,0,34
61,1,0,1,1567,3,1,27,74,3,8,0,21
53,1,0,0,832,2,0,2,185,11,8,0,3
49,2,1,1,767,3,3,22,955,56,1,0,12
44,2,0,1,496,1,2,25,72,70,8,3976,21
59,2,0,1,652,3,0,8,40,552,6,0,19
67,2,0,0,534,1,1,41,116,43,3,0,13
29,1,0,1,785,3,0,1,58,40,2,2352,51
65,2,1,1,881,2,0,0,182,21,5,6090,23
63,1,0,0,0,1,0,3,127,45,4,0,0
72,1,1,1,109,2,0,35,50,28,6,0,41
42,1,1,1,121,3,0,15,45,45,1,0,7
38,2,1,0,877,1,1,11,26,84,5,0,49
29,2,1,0,127,3,2,1,29,83,7,0,12
22,1,0,1,0,2,0,3,22,73,3,1710,5
38,1,0,1,1889,1,1,17,38,13,8,765,40
40,2,0,0,1777,3,3,20,84,41,7,0,26
58,2,0,1,972,1,1,12,61,18,8,0,28
66,2,0,0,825,2,0,14,60,36,1,0,45
67,2,0,1,4324,1,1,12,112,94,6,0,3
45,2,1,0,4499,1,2,16,69,40,6,0,17
43,2,0,1,213,1,3,7,30,38,5,0,45
77,1,1,1,0,1,3,44,46,96,5,0,22
55,2,0,1,908,3,3,0,106,24,7,2470,10
75,1,0,1,801,1,1,40,101,20,6,0,34
44,2,0,1,581,4,1,13,34,1,5,0,32
77,1,1,1,558,1,0,56,146,48,9,6596,32
32,2,0,1,761,1,1,11,89,0,2,1068,23
52,1,0,0,840,1,0,17,181,93,3,0,4
33,2,1,0,0,1,0,2,160,30,2,0,13
18,2,0,0,198,2,0,0,143,37,5,0,36
26,1,1,0,293,1,0,7,83,77,2,0,16
62,1,0,1,1420,3,0,15,190,19,7,2508,33
32,1,0,0,430,1,0,10,65,29,7,0,25
30,2,1,0,0,2,0,6,57,23,4,0,30
57,1,1,1,952,1,3,20,93,9,2,0,27
22,1,1,1,4175,3,3,3,104,2,6,1272,21
72,1,1,0,3242,2,0,36,140,13,3,0,6
61,2,1,1,90,1,3,12,116,31,9,2793,17
60,2,1,1,290,1,2,17,98,36,9,3216,30
51,2,0,1,1287,1,2,11,123,5,2,2432,43
76,1,1,1,206,1,1,48,85,11,6,2592,39
57,2,0,0,949,2,0,29,23,3,3,0,45
20,2,1,0,507,4,2,1,119,51,6,0,11
44,1,1,0,836,1,1,1,29,40,5,0,41
59,1,1,0,905,1,1,27,42,91,4,0,25
38,2,0,1,0,1,1,12,143,38,4,0,20
52,2,1,0,876,4,1,30,147,93,2,0,36
60,2,0,1,378,1,1,13,51,45,1,0,45
64,1,0,0,832,1,3,6,88,0,4,0,7
43,1,0,1,941,1,2,23,32,7,4,1287,10
26,1,0,1,0,2,0,0,170,12,6,6370,19
36,2,0,0,154,1,2,6,158,34,5,0,45
64,1,1,0,62,1,0,25,22,59,8,0,22
33,2,0,1,4949,3,1,4,65,17,9,1558,8
40,2,0,1,354,2,0,18,187,65,8,0,31
